TMEM60	WDR72
MRAP2	MC4R
KRT85	KRT18
KRT84	KRT18
KRT82	KRT18
MIP	BFSP2
TAAR5	MC4R
TAAR5	GPR15
TAAR5	INSL3
NMBR	ADRA1D
HTRA2	ENDOG
GNS	LYZ
DYNC1LI2	HLA-DOB
DYNC1LI2	FA2H
STX6	SNAP25
LAMC1	AMBN
LAMC1	SPP1
LAMC1	LAMC3
LAMC1	DMP1
LAMC1	APOA1
LAMC1	PAK7
LAMC1	FGG
CHRND	DOK7
HTR2B	ADRA1D
WNT10A	SFRP1
COX5B	AICDA
GPR45	MC4R
GPR45	GPR15
GPR45	INSL3
PLXNC1	SEMA3E
IGF2BP3	IGF2BP1
RTP4	OR51E2
RTP4	OR8B2
RTP4	OR10A5
RTP4	OR2AG2
RTP4	OR2D3
BLK	IGLL5
BLK	CD79A
BLK	EPHA6
IL1RN	IL1A
CFC1	LEFTY2
GYPC	ADRA1D
GYPC	SLC4A1
TMOD1	TNNT1
ORM1	LYZ
ORM1	APOA1
ORM1	LEFTY2
ORM1	CHIT1
ORM1	FGG
ORM1	CAMP
STX17	SNAP25
BAAT	GAD1
GABBR2	GABRA4
GABBR2	CXCL11
GABBR2	ADRA2C
GABBR2	CCL1
GABBR2	S1PR5
GABBR2	CXCL13
GABBR2	CXCL10
GABBR2	CXCL5
GABBR2	CNR2
GABBR2	DRD2
GABBR2	CXCL9
GABBR2	CCL20
PSMB7	PSMA8
PSMB7	UBD
ENPP2	PLA2G2D
CCL21	CXCL11
CCL21	ADRA2C
CCL21	CCL1
CCL21	S1PR5
CCL21	CXCL13
CCL21	CXCL10
CCL21	CXCL5
CCL21	CNR2
CCL21	DRD2
CCL21	CXCL9
CCL21	CCL20
CCL27	CXCL10
CCL27	CXCL5
CCL27	CXCL11
CCL27	CNR2
CCL27	ADRA2C
CCL27	DRD2
CCL27	CCL1
CCL27	CXCL9
CCL27	CCL20
CCL27	S1PR5
CCL27	CXCL13
DCTN3	HLA-DOB
KLC4	HLA-DOB
POU5F1	PROM1
POU5F1	NR0B1
HLA-F	GBP5
HLA-F	IRF4
TLR2	IFNG
TLR2	CXCL10
TLR2	CCL20
TLR2	IL1A
TLR2	CLEC6A
GGH	CHIT1
GGH	CAMP
GGH	GSTA1
GGH	LYZ
TGS1	APOA1
SDCBP	LYZ
MMP7	SPP1
MMP20	AMBN
MMP20	WDR72
POU2F3	LIPG
MMP13	SPP1
THBS1	LEFTY2
THBS1	FGG
KIF23	HLA-DOB
PLCB2	ADRA1D
ADAM10	OLR1
ADAM10	AMBN
ADAM10	SPP1
ADAM10	SNAP25
ADAM10	FGG
ADAM10	CLEC5A
ADAM10	DMP1
ADAM10	APOA1
ADAM10	EPHA6
ADCY3	S1PR5
ADCY3	CXCL13
ADCY3	CXCL10
ADCY3	CXCL9
ADCY3	CCL20
ADCY3	CXCL11
ADCY3	MC4R
ADCY3	ADRA2C
ADCY3	CCL1
ADCY3	CXCL5
ADCY3	CNR2
ADCY3	DRD2
ADCY3	GPR15
ADCY3	INSL3
ABCG5	ATP1A2
CYP2C9	ALOX15B
CYP2C9	GSTA1
KIF11	HLA-DOB
ARL3	CYS1
EXOC6	SNAP25
DNAJC13	PIGR
CHRNA1	LAMC3
CHRNA1	PAK7
CHRNA1	DOK7
ITGAV	OLR1
ITGAV	SPP1
ITGAV	SNAP25
ITGAV	FGG
ITGAV	CLEC5A
ITGAV	DMP1
GUCA1C	GUCY2D
CCDC54	ADAM29
SYT1	SNAP25
SYT1	SH3GL3
SYT1	GAD1
TMCC3	TEX28
IRAK3	IL1A
RAB21	RAB3B
LYZ	CHIT1
LYZ	CAMP
PSMC1	PSMA8
PSMC1	UBD
GALC	GFAP
PEBP1	FGG
LRP6	SFRP1
LMNB1	GZMB
VWF	LEFTY2
VWF	F9
VWF	FGG
HEXB	CHIT1
HEXB	LYZ
UBE2K	UBD
PPP2R5A	PSMA8
PSMA6	PSMA8
PSMA6	UBD
USP14	PSMA8
CYBA	OLR1
CYBA	SNAP25
CYBA	CLEC5A
SCARB1	APOA1
SLC6A4	DRD2
PSMD11	PSMA8
PSMD11	UBD
ALDH2	GAD1
CHRNB4	OLR1
CHRNB4	SNAP25
CHRNB4	CLEC5A
CDH1	KRT18
CDH1	CDH8
PDGFRB	BLK
CYSTM1	OLR1
CYSTM1	SNAP25
CYSTM1	CLEC5A
ANAPC5	PSMA8
GNB5	CXCL11
GNB5	MC4R
GNB5	ADRA2C
GNB5	CCL1
GNB5	S1PR5
GNB5	CXCL13
GNB5	CXCL10
GNB5	CXCL5
GNB5	ADRA1D
GNB5	CNR2
GNB5	DRD2
GNB5	CXCL9
GNB5	CCL20
GNB5	GPR15
GNB5	INSL3
MAPK6	PSMA8
MAPK6	MAPK4
APH1B	CNTN1
APH1B	DNER
RAB11A	RAB3B
FAF2	LYZ
SERPINA10	AMBN
SERPINA10	SPP1
SERPINA10	F9
SERPINA10	FGG
SERPINA10	DMP1
SERPINA10	APOA1
RAB27B	RAB3B
MSR1	APOA1
MYOM2	SMPX
LPCAT2	PLA2G2D
SMAD2	LEFTY2
VIPR2	MC4R
VIPR2	GPR15
VIPR2	INSL3
SMARCD3	APOA1
PSMB1	PSMA8
PSMB1	UBD
TRPA1	SCN10A
RIMS2	PCLO
RCOR1	HIST1H3J
CD33	OLR1
CD33	CLEC5A
CD33	SNAP25
TCEB2	PSMA8
AXIN1	PSMA8
RPE65	GUCY2D
IL12RB2	IFNG
CREBBP	IRF4
CREBBP	HIST1H3J
CREBBP	APOA1
DNAJA3	IFNG
DNAJA3	DOK7
ITGA2B	FGG
SMURF2	PSMA8
GLP2R	MC4R
GLP2R	GPR15
GLP2R	INSL3
ERP44	CHIT1
ERP44	CAMP
ERP44	LYZ
GNAO1	S1PR5
GNAO1	DRD2
SETD1A	SPP1
SPTLC1	FA2H
RPL8	NR0B1
CHST8	CA6
TYROBP	CLEC5A
VAMP7	SH3GL3
VAMP7	SNAP25
RAB2A	RAB3B
AJUBA	PSMA8
PIK3R3	ADRA1D
TIMP2	MMP12
TIMP2	CHIT1
TIMP2	CAMP
TIMP2	LYZ
MOV10L1	TEX11
MOV10L1	PIWIL1
BPI	LYZ
BPI	CHIT1
BPI	CAMP
SAMHD1	IRF4
ARPC1A	IGLL5
ARPC1A	SH3GL3
MAP2K2	NTN1
MAP2K2	DCC
MAP2K2	FGG
GNA15	ADRA1D
GAB1	BTC
MAPK3	DCC
MAPK3	FGG
SMG6	SULT1E1
ASPA	IL4I1
ASPA	GAD1
PLD2	PLA2G2C
PLD2	PLA2G2D
ABCA7	APOA1
ABCA7	ATP1A2
CNN2	CHIT1
CNN2	CAMP
CNN2	LYZ
A1BG	LEFTY2
A1BG	FGG
RAB36	RAB3B
SMARCB1	IRF4
PRKCQ	IGLL5
PRKCQ	ADRA2C
SLC17A6	SLC18A1
SLC17A6	GAD1
CAPZA1	HLA-DOB
KIF18A	HLA-DOB
MSH4	TEX11
DGCR8	PIWIL1
UBE2R2	UBD
SYP	SNAP25
SYP	GFAP
ACTR3	IGLL5
ACTR3	SH3GL3
PACSIN2	SH3GL3
EP300	GZMB
EP300	APOA1
AP2S1	SH3GL3
TYR	IL4I1
IL1A	IFNG
IL1A	CCL20
IL1B	IL1A
IL1B	SPP1
IL1B	IFNG
IL1B	CXCL10
IL1B	CXCL5
IL1B	CCL20
NAPA	SNAP25
SPTBN4	SCN10A
IL27RA	IFNG
IL27RA	IL17D
ASF1B	HIST1H3J
C9	FGG
PRKCG	ADRA2C
BIRC3	PSMA8
BIRC3	ENDOG
ATP2B3	SLC8A2
APLP2	AMBN
APLP2	SPP1
APLP2	FGG
APLP2	DMP1
APLP2	APOA1
DDX25	PIWIL1
LCN1	LYZ
IFIH1	CXCL10
CD81	CR2
CNTN3	LY6H
CNTN3	CNTN5
EPAS1	PSMA8
EPCAM	PROM1
EPCAM	KRT18
KAT2B	IRF4
EIF2AK4	IDO1
LRP2	SH3GL3
LRP2	APOA1
IL7	IFNG
IL7	CXCL10
IL7	CXCL9
IL7	IL23R
GNLY	GZMB
VAMP8	OLR1
VAMP8	SH3GL3
VAMP8	PIGR
VAMP8	SNAP25
VAMP8	CLEC5A
STAM2	SH3GL3
KDR	PROM1
TNFRSF8	CD79A
PIK3CA	IGLL5
PIK3CA	IFNG
PIK3CA	ADRA1D
PIK3CA	NTN1
PIK3CA	BTC
PIK3CA	CD79A
PIK3CA	IL23R
SLC9A1	ATP1A2
LCAT	APOA1
LCAT	LIPG
HSF4	BFSP2
CDH3	CDH8
PVRL1	PVRL4
CBL	IGLL5
CBL	IFNG
CBL	SH3GL3
CBL	CD79A
CBL	BLK
MCAM	PROM1
GPC1	HPSE2
GPC1	APOA1
GPC1	BLK
SLC5A7	CHIT1
NGEF	BLK
NGEF	EPHA6
DNAJC10	MZB1
FCER2	CR2
ATF2	IFNG
ATF2	IRF4
CBLB	CD79A
CBLB	IGLL5
CBLB	SH3GL3
LAMC2	LAMC3
LAMC2	MMP12
LAMC2	PAK7
KYNU	IDO1
NID1	LAMC3
NID1	MMP12
NMU	CXCL10
NMU	CXCL5
NMU	ADRA1D
NMU	CXCL11
NMU	CNR2
NMU	ADRA2C
NMU	DRD2
NMU	CCL1
NMU	CXCL9
NMU	CCL20
NMU	S1PR5
NMU	CXCL13
SRD5A3	AKR1D1
CD80	IFNG
CD80	IDO1
TXK	IGLL5
CRYGD	BFSP2
PRKG2	GUCY2D
PRKG2	SLC8A2
CUL3	PSMA8
SEC22C	SNAP25
CDH10	CDH8
IL21	IFNG
IL21	IL23R
FGF2	SPP1
FGF2	IFNG
FGF2	PROM1
FGF2	GFAP
RBBP5	SPP1
AGA	LYZ
RAB17	RAB3B
CP	AMBN
CP	SPP1
CP	FGG
CP	DMP1
CP	APOA1
WNT5A	SH3GL3
WNT5A	SFRP1
CNTNAP1	CNTN1
PSMD3	PSMA8
PSMD3	UBD
KRT24	KRT18
STAT3	IFNG
STAT3	IRF4
STAT3	CXCL10
STAT3	PROM1
STAT3	CCL20
STAT3	BLK
STAT3	IL1A
STAT3	IL24
STAT3	IDO1
STAT3	IL26
STAT3	IL23R
CAD	GAD1
CAD	IL4I1
RAB10	RAB3B
KIF3C	HLA-DOB
ITGA9	SPP1
ICAM1	IL1A
ICAM1	GBP5
ICAM1	CXCL11
ICAM1	SPP1
ICAM1	IFNG
ICAM1	IRF4
ICAM1	CXCL10
PPARGC1A	APOA1
F13A1	LEFTY2
F13A1	FGG
SEPT11	SEPT3
SCARB2	SH3GL3
ARSB	LYZ
MGAT4A	AMBN
MGAT4A	SPP1
MGAT4A	DMP1
MGAT4A	APOA1
MGAT4A	FGG
ZAP70	BLK
BST1	CNTN5
BST1	OLR1
BST1	CLEC5A
BST1	LY6H
BST1	SNAP25
KNG1	AMBN
KNG1	CXCL11
KNG1	ADRA2C
KNG1	SPP1
KNG1	CCL1
KNG1	LEFTY2
KNG1	FGG
KNG1	S1PR5
KNG1	CXCL13
KNG1	CXCL10
KNG1	KLK1
KNG1	CXCL5
KNG1	ADRA1D
KNG1	CNR2
KNG1	DRD2
KNG1	DMP1
KNG1	APOA1
KNG1	CXCL9
KNG1	CCL20
FETUB	FGG
MGLL	CNR2
MGLL	LIPG
RAB7A	HLA-DOB
RAB7A	RAB3B
CDH6	CDH8
VCAN	AMBN
VCAN	SPP1
VCAN	FGG
VCAN	DMP1
VCAN	APOA1
STC2	AMBN
STC2	SPP1
STC2	FGG
STC2	DMP1
STC2	APOA1
SLC1A3	GFAP
TNC	AMBN
TNC	SPP1
TNC	DMP1
TNC	APOA1
TNC	FGG
AMBP	IGLL5
AMBP	FGG
AMBP	APOA1
CENPE	HLA-DOB
CASP6	KRT18
EGF	SH3GL3
EGF	PROM1
EGF	BLK
EGF	LEFTY2
EGF	FGG
EGF	BTC
EGF	GFAP
PAPSS1	FGG
ABCB6	ATP1A2
SEMA3A	NTN1
NRP1	SEMA3E
APBA1	SNAP25
PIP5K1B	SEMA3E
CALB1	GAD1
CALB1	GFAP
WNT2	SFRP1
ADH4	GSTA1
EXOSC7	AICDA
OPRK1	CXCL11
OPRK1	ADRA2C
OPRK1	CCL1
OPRK1	S1PR5
OPRK1	CXCL13
OPRK1	CXCL10
OPRK1	CXCL5
OPRK1	CNR2
OPRK1	DRD2
OPRK1	CXCL9
OPRK1	CCL20
CPT1A	APOA1
GAL	CXCL11
GAL	ADRA2C
GAL	CCL1
GAL	S1PR5
GAL	CXCL13
GAL	CXCL10
GAL	CXCL5
GAL	CNR2
GAL	DRD2
GAL	CXCL9
GAL	CCL20
ANK1	SCN10A
ANK1	SLC4A1
SLC26A4	TMPRSS3
PIK3C2A	SH3GL3
HPX	FGG
HPX	APOA1
SLIT1	NTN1
SLIT1	DCC
CACNA1C	SNAP25
PDE6H	GUCY2D
CD27	TNFRSF9
CD27	GZMB
CD27	CR2
GLIPR1	PIGR
LGR5	LGR6
LGR5	PROM1
SLC15A4	OLR1
SLC15A4	SNAP25
SLC15A4	CLEC5A
DHH	PSMA8
NPFF	ADRA1D
SMARCC2	IRF4
CSAD	GAD1
ERBB3	BTC
KRT71	KRT18
PXN	LAMC3
PXN	BLK
PXN	PAK7
RAB20	RAB3B
SSTR1	CXCL11
SSTR1	ADRA2C
SSTR1	CCL1
SSTR1	S1PR5
SSTR1	CXCL13
SSTR1	CXCL10
SSTR1	CXCL5
SSTR1	CNR2
SSTR1	DRD2
SSTR1	CXCL9
SSTR1	CCL20
L2HGDH	GAD1
RAB15	RAB3B
GPR65	ADRA1D
SLC27A2	OLR1
SLC27A2	SNAP25
SLC27A2	CLEC5A
UBE2Q2	UBE2QL1
CYP11A1	INSL3
PML	GBP5
PML	IRF4
HEXA	CHIT1
MFGE8	AMBN
MFGE8	SPP1
MFGE8	DMP1
MFGE8	APOA1
MFGE8	FGG
IQGAP1	FGG
SEPT12	SEPT3
CDH11	CDH8
CDH13	CDH8
IRF8	GBP5
GALNS	LYZ
NCOR1	GFAP
KIF2B	HLA-DOB
CDH2	AMBN
CDH2	SPP1
CDH2	DMP1
CDH2	APOA1
CDH2	CDH8
CDH2	FGG
TP53	SPP1
TP53	PROM1
TP53	PSMA8
ARHGDIA	RTN4R
ERBB2	BTC
KRT10	KRT18
IGFBP4	AMBN
IGFBP4	SPP1
IGFBP4	FGG
IGFBP4	DMP1
IGFBP4	APOA1
PFKL	FBP1
SH3GL1	SH3GL3
BCKDHA	IL4I1
IFNAR1	IFNG
CBLC	SH3GL3
FXYD7	ATP1A2
SLC6A3	DRD2
PSMB6	PSMA8
PSMB6	UBD
GPR32	GPR15
GPR32	MC4R
GPR32	INSL3
RPS11	HBA2
PTH2	GPR15
PTH2	MC4R
PTH2	INSL3
IL22RA1	IL17D
IL22RA1	IL24
FNBP1L	SH3GL3
PSMA5	PSMA8
PSMA5	UBD
CD53	OLR1
CD53	CLEC5A
CD53	SNAP25
PROK1	ADRA1D
FCGR2A	IGLL5
FCRL4	PIGR
SETDB1	HIST1H3J
LEFTY1	LEFTY2
WNT9A	SFRP1
PPFIA4	SNAP25
ARL8A	PIGR
ABCG8	ATP1A2
RPS27A	LGR6
RPS27A	SH3GL3
RPS27A	HIST1H3J
RPS27A	PSMA8
RPS27A	UBD
RPS27A	HBA2
OTOF	SLC26A4
OTOF	TMPRSS3
PTH2R	MC4R
PTH2R	GPR15
PTH2R	INSL3
ACKR3	CXCL11
ACKR3	ADRA2C
ACKR3	CCL1
ACKR3	S1PR5
ACKR3	CXCL13
ACKR3	CXCL10
ACKR3	CXCL5
ACKR3	CNR2
ACKR3	DRD2
ACKR3	CXCL9
ACKR3	CCL20
RAB5A	SH3GL3
RAB5A	RAB3B
DYNC1LI1	HLA-DOB
LRIG1	SH3GL3
LIMD1	PSMA8
ATP6V1A	ATP1A2
FTH1	CHIT1
FTH1	CAMP
FTH1	LYZ
AMT	GAD1
STXBP5L	SNAP25
CCNA2	PSMA8
SRD5A1	AKR1D1
SKP2	PSMA8
OSMR	IL31RA
GZMA	GZMB
BHMT	IL4I1
RASA1	CD79A
RASA1	EPHA6
RASA1	BLK
ARHGAP26	DNER
IL9	CXCL10
IL9	IL23R
IL9	IRF4
GABRA6	GABRA4
GABRB2	GABRA4
PCYOX1L	LEFTY2
PCYOX1L	FGG
HIST1H2BA	HIST1H3J
PLA2G7	PLA2G2D
PLA2G7	APOA1
NFKBIE	PSMA8
TAAR6	MC4R
TAAR6	GPR15
TAAR6	INSL3
TAAR8	MC4R
TAAR8	GPR15
TAAR8	INSL3
TAAR1	MC4R
TAAR1	GPR15
TAAR1	INSL3
GNA12	S1PR5
GNA12	ADRA1D
EGFR	IFNG
EGFR	SH3GL3
EGFR	BLK
EGFR	BTC
IGFBP1	AMBN
IGFBP1	SPP1
IGFBP1	FGG
IGFBP1	DMP1
IGFBP1	APOA1
EPHA1	BLK
EPHA1	EPHA6
RAB41	RAB3B
FRMPD3	OLR1
FRMPD3	CLEC5A
FRMPD3	SNAP25
HTR2C	ADRA1D
GNRH1	ADRA1D
STAR	NR0B1
CRH	MC4R
CRH	CARTPT
CRH	GPR15
CRH	INSL3
LRP12	APOA1
RSPO2	LGR6
IFNA1	IFNG
IFNA1	IL23R
NTRK2	GFAP
NOTCH1	PROM1
NOTCH1	DNER
NOTCH1	CNTN1
GLUD1	GAD1
ABLIM1	NTN1
ABLIM1	DCC
HABP2	FGG
NPFFR1	ADRA1D
LIN7C	SNAP25
SAA4	APOA1
TNNT3	TNNT1
HSD17B12	SULT1E1
SLC1A2	GFAP
SERPING1	IGLL5
SERPING1	LEFTY2
SERPING1	FGG
PAK1	IGLL5
PAK1	LAMC3
PAK1	NTN1
PAK1	DCC
PAK1	PAK7
PAK1	MAPK4
RPS3	HBA2
LAMTOR1	OLR1
LAMTOR1	CLEC5A
LAMTOR1	PIGR
LAMTOR1	SNAP25
FADS2	PLA2G2C
MS4A3	OLR1
MS4A3	SNAP25
MS4A3	CLEC5A
MS4A2	GAD1
MS4A2	IGLL5
SCN2B	SCN10A
GPHA2	GPR15
GPHA2	MC4R
GPHA2	INSL3
FERMT3	LEFTY2
FERMT3	FGG
PRB4	PRB1
CTF1	ALOX15B
ADRA2A	CXCL11
ADRA2A	ADRA2C
ADRA2A	CCL1
ADRA2A	S1PR5
ADRA2A	CXCL13
ADRA2A	CXCL10
ADRA2A	CXCL5
ADRA2A	CNR2
ADRA2A	DRD2
ADRA2A	CXCL9
ADRA2A	CCL20
CD226	ULBP1
PRSS23	AMBN
PRSS23	SPP1
PRSS23	DMP1
PRSS23	APOA1
PRSS23	FGG
DOCK1	NTN1
DOCK1	DCC
DOCK1	IGLL5
IL18	IL1A
IL18	AIM2
IL18	IFNG
IL18	CXCL10
TKTL2	FBP1
ANK3	SPHKAP
ANK3	SCN10A
TMEM18	MC4R
NDUFC2	PIGR
SCLT1	SCN10A
MCHR2	CXCL11
MCHR2	ADRA2C
MCHR2	CCL1
MCHR2	S1PR5
MCHR2	CXCL13
MCHR2	CXCL10
MCHR2	CXCL5
MCHR2	ADRA1D
MCHR2	CNR2
MCHR2	DRD2
MCHR2	CXCL9
MCHR2	CCL20
EPHA4	BLK
EPHA4	EPHA6
TNFSF4	TNFRSF9
RNF219	DNAJC5B
CYSLTR2	ADRA1D
PTH	MC4R
PTH	SPP1
PTH	GPR15
PTH	INSL3
CRYGC	BFSP2
MARS2	GLB1L3
GADL1	GAD1
GADL1	IL4I1
ITGA1	LAMC3
ITGA1	PAK7
BMP3	AMBN
RAB3C	SNAP25
RAB3C	RAB3B
HNRNPU	IGF2BP1
SCN3A	SCN10A
LPCAT1	PIGR
SERPINB3	LYZ
GTF2E1	IRF4
THY1	LY6H
THY1	CNTN5
THY1	PROM1
GPR15	MC4R
GPR15	INSL3
FAM167A	BLK
ATP8B4	OLR1
ATP8B4	SNAP25
ATP8B4	CLEC5A
WNT3A	SFRP1
ASZ1	PIWIL1
OLA1	LEFTY2
OLA1	FGG
LY96	FGG
APP	AMBN
APP	SPP1
APP	S1PR5
APP	CXCL13
APP	CXCL10
APP	ADRA1D
APP	DMP1
APP	APOA1
APP	CXCL9
APP	CCL20
APP	CXCL11
APP	ADRA2C
APP	CCL1
APP	LEFTY2
APP	F9
APP	FGG
APP	SCN10A
APP	CXCL5
APP	LYZ
APP	CNR2
APP	DRD2
APP	GFAP
WNT7A	SFRP1
RAB6B	RAB3B
DKK2	SFRP1
CYP2C18	GSTA1
PDE11A	GUCY2D
CASP10	GZMB
FZD7	SFRP1
ADCY8	S1PR5
ADCY8	CXCL13
ADCY8	CXCL10
ADCY8	CXCL9
ADCY8	CCL20
ADCY8	CXCL11
ADCY8	MC4R
ADCY8	ADRA2C
ADCY8	CCL1
ADCY8	CXCL5
ADCY8	CNR2
ADCY8	DRD2
ADCY8	GPR15
ADCY8	INSL3
ATP1B3	ATP1A2
GNAQ	ADRA1D
WIF1	SFRP1
BATF	IRF4
DCK	SLC28A3
STOM	OLR1
STOM	PIGR
STOM	SNAP25
STOM	CLEC5A
CXCL13	CXCL10
CXCL13	CXCL5
CXCL13	CXCL11
CXCL13	CNR2
CXCL13	ADRA2C
CXCL13	DRD2
CXCL13	CCL1
CXCL13	CXCL9
CXCL13	CCL20
CXCL13	S1PR5
CCT8	LYZ
CD109	LY6H
CD109	CNTN5
NODAL	LEFTY2
PRG3	LYZ
PRG3	CHIT1
PRG3	CAMP
AIFM1	ENDOG
ZIC3	LEFTY2
BUB1B	PSMA8
PDE6D	GUCY2D
SST	CXCL11
SST	ADRA2C
SST	CCL1
SST	S1PR5
SST	CXCL13
SST	CXCL10
SST	CXCL5
SST	CNR2
SST	DRD2
SST	GAD1
SST	CXCL9
SST	CCL20
SLC6A1	GAD1
PPARG	ALOX15B
HTR5A	CXCL11
HTR5A	ADRA2C
HTR5A	CCL1
HTR5A	S1PR5
HTR5A	CXCL13
HTR5A	CXCL10
HTR5A	CXCL5
HTR5A	CNR2
HTR5A	DRD2
HTR5A	CXCL9
HTR5A	CCL20
FZD1	SFRP1
KIT	PROM1
CACNA1D	SNAP25
IL17RB	IL17D
ERC2	PCLO
APPL1	DCC
BRAF	FGG
HPD	IL4I1
PIK3CB	IGLL5
ACTR1B	HLA-DOB
NPC1L1	MTTP
CDH15	CDH8
HTR6	MC4R
HTR6	GPR15
HTR6	INSL3
FCER1G	OLR1
FCER1G	IGLL5
FCER1G	SNAP25
FCER1G	CLEC5A
FCER1G	CLEC6A
FCER1G	GAD1
WNT9B	SFRP1
KPNB1	CHIT1
KPNB1	CAMP
KPNB1	LYZ
WNT4	SFRP1
IL10RB	IL26
IL10RB	IFNG
IL10RB	IL24
IFNGR2	IFNG
ELMO2	IGLL5
ARAF	APOA1
ARAF	FGG
IGF2BP1	MAPK4
NPTN	GABRA4
PSMB4	PSMA8
PSMB4	UBD
HK2	FBP1
GSTT2B	GSTA1
ATP6V0D1	ATP1A2
AGRP	CARTPT
AGRP	MC4R
TNFRSF13C	PSMA8
PTGIR	MC4R
PTGIR	GPR15
PTGIR	INSL3
TRIM62	GBP5
TRIM62	IRF4
TFF1	AGR2
TMPRSS3	SLC26A4
PDE9A	GUCY2D
HSPB4	BFSP2
PDXK	CHIT1
PDXK	CAMP
PDXK	LYZ
CSTB	LYZ
CSTB	CHIT1
CSTB	CAMP
AIRE	HIST1H3J
FTCD	IL4I1
FTCD	GAD1
FTCD	FGG
S100B	GUCY2D
S100B	GFAP
FXYD2	ATP1A2
CXCR5	CXCL11
CXCR5	ADRA2C
CXCR5	CCL1
CXCR5	CCL7
CXCR5	S1PR5
CXCR5	CXCL13
CXCR5	CXCL10
CXCR5	CXCL5
CXCR5	CNR2
CXCR5	DRD2
CXCR5	CXCL9
CXCR5	CCL20
UBE2Q1	UBE2QL1
CCR2	CXCL11
CCR2	ADRA2C
CCR2	CCL1
CCR2	CCL7
CCR2	S1PR5
CCR2	CXCL13
CCR2	CXCL10
CCR2	CXCL5
CCR2	CNR2
CCR2	DRD2
CCR2	CXCL9
CCR2	CCL20
CCR5	CXCL11
CCR5	ADRA2C
CCR5	IFNG
CCR5	CCL1
CCR5	CCL7
CCR5	S1PR5
CCR5	CXCL13
CCR5	CXCL10
CCR5	CXCL5
CCR5	GZMB
CCR5	CNR2
CCR5	DRD2
CCR5	CXCL9
CCR5	CCL20
GPC2	HPSE2
GPC2	APOA1
CYP11B1	AKR1D1
LY6K	CNTN5
LY6K	LY6H
HK3	FBP1
PTGER1	ADRA1D
MAML1	GZMB
AP2M1	SH3GL3
ACOX1	APOA1
STAT5B	IRF4
HCRT	CARTPT
HCRT	ADRA1D
PSME3	IFNG
PSME3	PSMA8
PSME3	UBD
NCKAP1L	IGLL5
ITGA5	SPP1
ITGA5	LAMC3
ITGA5	FGG
WNT1	SFRP1
KRT83	KRT18
KRT72	KRT18
CXCL16	CXCL10
CXCL16	CXCL5
CXCL16	CXCL11
CXCL16	CNR2
CXCL16	ADRA2C
CXCL16	DRD2
CXCL16	CCL1
CXCL16	CXCL9
CXCL16	CCL20
CXCL16	S1PR5
CXCL16	CXCL13
CHRNE	DOK7
TNFSF12	PSMA8
SSTR5	CXCL11
SSTR5	ADRA2C
SSTR5	CCL1
SSTR5	S1PR5
SSTR5	CXCL13
SSTR5	CXCL10
SSTR5	CXCL5
SSTR5	CNR2
SSTR5	DRD2
SSTR5	CXCL9
SSTR5	CCL20
ADCY9	S1PR5
ADCY9	CXCL13
ADCY9	CXCL10
ADCY9	CXCL9
ADCY9	CCL20
ADCY9	CXCL11
ADCY9	MC4R
ADCY9	ADRA2C
ADCY9	CCL1
ADCY9	CXCL5
ADCY9	CNR2
ADCY9	DRD2
ADCY9	GPR15
ADCY9	INSL3
GNG3	CXCL11
GNG3	MC4R
GNG3	ADRA2C
GNG3	CCL1
GNG3	S1PR5
GNG3	CXCL13
GNG3	CXCL10
GNG3	CXCL5
GNG3	ADRA1D
GNG3	CNR2
GNG3	DRD2
GNG3	CXCL9
GNG3	CCL20
GNG3	GPR15
GNG3	INSL3
STX5	SNAP25
LRP5	SFRP1
DRAXIN	NTN1
DRAXIN	DCC
WDR63	ARMC3
GBP7	IRF4
VCAM1	IL1A
VCAM1	GBP5
VCAM1	IRF4
VCAM1	APOA1
ARPC5	IGLL5
ARPC5	SH3GL3
NCSTN	PIGR
NCSTN	CNTN1
NCSTN	DNER
LHCGR	MC4R
LHCGR	GPR15
LHCGR	INSL3
CAPN2	IL1A
REL	IRF4
REL	PSMA8
MEMO1	BTC
HPGDS	GSTA1
TMOD4	TNNT1
GNPDA2	MC4R
GABRG1	GABRA4
ALPPL2	LY6H
ALPPL2	CNTN5
GABRB1	GABRA4
ALPI	LY6H
ALPI	CNTN5
CCKAR	ADRA1D
PROK2	ADRA1D
FSTL1	AMBN
FSTL1	SPP1
FSTL1	FGG
FSTL1	DMP1
FSTL1	APOA1
STK11IP	LYZ
IGFBP7	AMBN
IGFBP7	SPP1
IGFBP7	FGG
IGFBP7	DMP1
IGFBP7	APOA1
CXCR1	CXCL11
CXCR1	ADRA2C
CXCR1	CCL1
CXCR1	CCL7
CXCR1	S1PR5
CXCR1	CXCL13
CXCR1	CXCL10
CXCR1	CXCL5
CXCR1	CNR2
CXCR1	DRD2
CXCR1	CXCL9
CXCR1	CCL20
ARPC2	IGLL5
ARPC2	SH3GL3
CCT3	PSMA8
IHH	PSMA8
FABP1	MTTP
FABP1	APOA1
ABI2	IGLL5
ALB	AMBN
ALB	SPP1
ALB	DMP1
ALB	APOA1
ALB	LEFTY2
ALB	FGG
ALB	GFAP
PTX3	LYZ
PTX3	CHIT1
PTX3	CAMP
IL17RC	IL17D
SYN1	SNAP25
SYN1	GFAP
CXCL3	CXCL11
CXCL3	ADRA2C
CXCL3	CCL1
CXCL3	CCL7
CXCL3	S1PR5
